time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-05-17 17:34:05.475 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180801024,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,84,68,15373376,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:35:05.479 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180637184,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,83,73,75161664,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:36:05.480 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180305408,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,132,89,45835328,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:37:05.481 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180305408,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,135,84,69993536,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:38:05.482 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180108800,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,150,94,91006016,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:39:05.484 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180002304,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,154,95,36518464,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:40:05.486 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179973632,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,153,95,44943424,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:41:05.487 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180039168,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,155,99,20860480,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:42:05.491 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179940864,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,143,85,28237376,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:43:05.492 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179809792,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,144,85,71267392,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:44:05.494 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179932672,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,154,98,61868608,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:45:05.496 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179940864,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,153,93,62959168,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:46:05.497 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179924480,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,153,95,95503424,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:47:05.498 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179891712,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,144,84,76662848,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:48:05.500 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179822080,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,142,74,63072320,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:49:05.502 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179748352,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,154,90,15926848,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:50:05.503 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179564032,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,155,93,54760512,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:51:05.505 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179547648,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,155,93,92547648,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:52:05.506 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179539456,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,154,92,40155200,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:53:05.509 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179469824,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,135,76,99958336,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:54:05.510 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179457536,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,156,92,75879488,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:55:05.511 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179432960,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,153,87,80110656,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:56:05.512 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179400192,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,156,94,74904640,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:57:05.513 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179351040,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,157,81,92768832,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:58:05.515 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21179285504,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,133,65,58202176,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
