time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-05-17 07:52:59.609 UTC, ,125,3160285,1184,14432, , ,3, ,27,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21000101888,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558079578899, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26227776,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:53:59.611 UTC, ,125,3178485,1880,32040,592, ,7, ,2094,1,0.00, , , , , , , ,7,7, , , ,1,5,7, ,719,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20999548928,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558079578899, , , , ,3145728,7714, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , ,1,12,16991848,-1, , , , , , ,4564, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,73, ,2610,837,250,2, , , , , , 
2019-05-17 07:58:36.250 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20998709248,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558079915571, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26236808,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:59:36.254 UTC, ,125,3174605,1648,27488,1264, ,6, ,4981,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,1693,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20998709248,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558079915571, , , , ,3145728,9587, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , ,1,12,25852496,-1, , , , , , ,10947, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29, ,84, ,6323,2042,581,1, , , , , , 
2019-05-17 08:09:49.907 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20999376896,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080589198, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26236664,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:10:49.910 UTC, ,125,3174773,1648,27488,1432, ,6, ,6000,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,2085,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20999376896,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080589198, , , , ,3145728,13903, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , ,1,12,31119352,-1, , , , , , ,13085, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67, ,102, ,7193,2357,761,50, , , , , , 
2019-05-17 08:11:49.911 UTC, ,125,3174773,1648,27488,1432, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20997996544,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080589198, , , , ,3145728,13903, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31423680,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:12:49.913 UTC, ,125,3174773,1648,27488,1432, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20998926336,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080589198, , , , ,3145728,13903, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31727856,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:13:49.915 UTC, ,125,3174941,1648,27488,1600, ,6, ,653, , , , , , , , , ,6,6, , , ,2,4,6, ,240, , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20998881280,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080589198, , , , ,3145728,15019, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33423384,-1, , , , , , ,1466, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, ,853,246,86,7, , , , , , 
2019-05-17 08:13:55.511 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20998135808,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26379784,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:14:55.515 UTC, ,125,3173597,1648,27488,256, ,6, ,965,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,349,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20998053888,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , , , ,30030112,-1, , , , , , ,2121, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, ,53, ,1206,342,101,1, , , , , , 
2019-05-17 08:15:55.517 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20997697536,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:16:55.519 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20997693440,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:17:55.520 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20997689344,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:18:55.533 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21005778944,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,8,10974720,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:19:55.535 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21005574144,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,11887256,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:20:55.537 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21005402112,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,11887288,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:21:55.539 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21005246464,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12201352,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:22:55.541 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21004865536,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12201384,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:23:55.542 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21004357632,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12523568,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:24:55.544 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21007900672,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12827704,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:25:55.546 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21007859712,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12827736,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:26:55.548 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21007859712,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,13141792,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:27:55.549 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21007667200,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,13141824,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:28:55.552 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21007478784,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,13455872,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:29:55.555 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21007282176,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,13760064,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:30:55.558 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21006708736,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14074040,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:31:55.558 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21006319616,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14074072,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:32:55.560 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21005938688,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14074104,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:33:55.561 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21005557760,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14388168,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:34:55.563 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21004775424,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558080834855, , , , ,3145728,7588, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14692304,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:36:30.160 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21004152832,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082189436, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26409800,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:37:30.164 UTC, ,125,3174621,1648,28512,256, ,6, ,1152,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,372,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21004083200,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082189436, , , , ,3145728,9492, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , ,1,14,12461152,-1, , , , , , ,2852, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,46, ,81, ,1552,432,101,1, , , , , , 
2019-05-17 08:37:59.114 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21003886592,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082278404, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26299288,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:38:59.117 UTC, ,125,3173597,1648,27488,256, ,6, ,1159,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,384,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21003816960,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082278404, , , , ,3145728,8087, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , ,1,20,11099016,-1, , , , , , ,2695, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25, ,54, ,1461,442,101,7, , , , , , 
2019-05-17 08:39:59.119 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21003522048,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082278404, , , , ,3145728,8087, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,11403888,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:40:59.120 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21007364096,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082278404, , , , ,3145728,8087, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,11708072,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:41:49.292 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21006942208,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082508579, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26181912,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:42:06.240 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21006802944,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082525616, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26401240,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:43:06.244 UTC, ,125,3173765,1648,27488,424, ,6, ,1654,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,575,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20999450624,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082525616, , , , ,3145728,7331, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , ,1,8,14951128,-1, , , , , , ,3784, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,55, ,2245,657,166,1, , , , , , 
